,valid,date,time,hour,sky_coverage
410,2023-07-11 16:51:00,2023-07-11,16:51:00,16,CLR
411,2023-07-11 17:51:00,2023-07-11,17:51:00,17,SCT
412,2023-07-11 18:51:00,2023-07-11,18:51:00,18,FEW
413,2023-07-11 19:51:00,2023-07-11,19:51:00,19,FEW
414,2023-07-11 20:51:00,2023-07-11,20:51:00,20,CLR
415,2023-07-11 21:51:00,2023-07-11,21:51:00,21,FEW
416,2023-07-11 22:51:00,2023-07-11,22:51:00,22,CLR
417,2023-07-11 23:51:00,2023-07-11,23:51:00,23,CLR
418,2023-07-12 00:51:00,2023-07-12,00:51:00,0,CLR
419,2023-07-12 01:51:00,2023-07-12,01:51:00,1,CLR
420,2023-07-12 02:51:00,2023-07-12,02:51:00,2,CLR
421,2023-07-12 03:51:00,2023-07-12,03:51:00,3,CLR
422,2023-07-12 04:51:00,2023-07-12,04:51:00,4,CLR
423,2023-07-12 05:51:00,2023-07-12,05:51:00,5,CLR
424,2023-07-12 06:51:00,2023-07-12,06:51:00,6,CLR
425,2023-07-12 07:51:00,2023-07-12,07:51:00,7,CLR
426,2023-07-12 08:51:00,2023-07-12,08:51:00,8,CLR
427,2023-07-12 09:51:00,2023-07-12,09:51:00,9,CLR
428,2023-07-12 10:51:00,2023-07-12,10:51:00,10,CLR
429,2023-07-12 11:51:00,2023-07-12,11:51:00,11,CLR
430,2023-07-12 12:51:00,2023-07-12,12:51:00,12,CLR
431,2023-07-12 13:51:00,2023-07-12,13:51:00,13,CLR
432,2023-07-12 14:51:00,2023-07-12,14:51:00,14,CLR
433,2023-07-12 15:51:00,2023-07-12,15:51:00,15,CLR
434,2023-07-12 16:51:00,2023-07-12,16:51:00,16,FEW
435,2023-07-12 17:51:00,2023-07-12,17:51:00,17,FEW
436,2023-07-12 18:51:00,2023-07-12,18:51:00,18,FEW
437,2023-07-12 19:51:00,2023-07-12,19:51:00,19,CLR
438,2023-07-12 20:51:00,2023-07-12,20:51:00,20,CLR
439,2023-07-12 21:51:00,2023-07-12,21:51:00,21,BKN
440,2023-07-12 22:51:00,2023-07-12,22:51:00,22,BKN
441,2023-07-12 23:51:00,2023-07-12,23:51:00,23,CLR
442,2023-07-13 00:51:00,2023-07-13,00:51:00,0,CLR
443,2023-07-13 01:51:00,2023-07-13,01:51:00,1,CLR
444,2023-07-13 02:51:00,2023-07-13,02:51:00,2,CLR
445,2023-07-13 03:51:00,2023-07-13,03:51:00,3,CLR
446,2023-07-13 04:51:00,2023-07-13,04:51:00,4,CLR
447,2023-07-13 05:51:00,2023-07-13,05:51:00,5,CLR
448,2023-07-13 06:51:00,2023-07-13,06:51:00,6,CLR
449,2023-07-13 07:51:00,2023-07-13,07:51:00,7,CLR
450,2023-07-13 08:51:00,2023-07-13,08:51:00,8,CLR
451,2023-07-13 09:51:00,2023-07-13,09:51:00,9,CLR
452,2023-07-13 10:51:00,2023-07-13,10:51:00,10,FEW
453,2023-07-13 11:51:00,2023-07-13,11:51:00,11,CLR
454,2023-07-13 12:51:00,2023-07-13,12:51:00,12,CLR
455,2023-07-13 13:51:00,2023-07-13,13:51:00,13,CLR
456,2023-07-13 14:51:00,2023-07-13,14:51:00,14,CLR
457,2023-07-13 15:51:00,2023-07-13,15:51:00,15,CLR
458,2023-07-13 16:51:00,2023-07-13,16:51:00,16,FEW
459,2023-07-13 17:51:00,2023-07-13,17:51:00,17,CLR
460,2023-07-13 18:51:00,2023-07-13,18:51:00,18,CLR
461,2023-07-13 19:51:00,2023-07-13,19:51:00,19,CLR
462,2023-07-13 20:51:00,2023-07-13,20:51:00,20,CLR
463,2023-07-13 21:51:00,2023-07-13,21:51:00,21,CLR
464,2023-07-13 22:51:00,2023-07-13,22:51:00,22,CLR
465,2023-07-13 23:51:00,2023-07-13,23:51:00,23,CLR
466,2023-07-14 00:51:00,2023-07-14,00:51:00,0,CLR
467,2023-07-14 01:51:00,2023-07-14,01:51:00,1,CLR
468,2023-07-14 02:51:00,2023-07-14,02:51:00,2,CLR
469,2023-07-14 03:51:00,2023-07-14,03:51:00,3,CLR
470,2023-07-14 04:51:00,2023-07-14,04:51:00,4,CLR
471,2023-07-14 05:51:00,2023-07-14,05:51:00,5,OVC
472,2023-07-14 05:59:00,2023-07-14,05:59:00,5,OVC
473,2023-07-14 06:36:00,2023-07-14,06:36:00,6,BKN
474,2023-07-14 06:51:00,2023-07-14,06:51:00,6,BKN
475,2023-07-14 07:07:00,2023-07-14,07:07:00,7,OVC
476,2023-07-14 07:51:00,2023-07-14,07:51:00,7,OVC
477,2023-07-14 08:51:00,2023-07-14,08:51:00,8,SCT
478,2023-07-14 09:51:00,2023-07-14,09:51:00,9,FEW
479,2023-07-14 10:18:00,2023-07-14,10:18:00,10,BKN
480,2023-07-14 10:48:00,2023-07-14,10:48:00,10,OVC
481,2023-07-14 10:51:00,2023-07-14,10:51:00,10,OVC
482,2023-07-14 11:03:00,2023-07-14,11:03:00,11,OVC
483,2023-07-14 11:51:00,2023-07-14,11:51:00,11,OVC
484,2023-07-14 11:55:00,2023-07-14,11:55:00,11,OVC
485,2023-07-14 12:09:00,2023-07-14,12:09:00,12,BKN
486,2023-07-14 12:17:00,2023-07-14,12:17:00,12,SCT
487,2023-07-14 12:51:00,2023-07-14,12:51:00,12,CLR
488,2023-07-14 13:51:00,2023-07-14,13:51:00,13,SCT
489,2023-07-14 14:14:00,2023-07-14,14:14:00,14,BKN
490,2023-07-14 14:30:00,2023-07-14,14:30:00,14,OVC
491,2023-07-14 14:40:00,2023-07-14,14:40:00,14,OVC
492,2023-07-14 14:51:00,2023-07-14,14:51:00,14,OVC
493,2023-07-14 15:42:00,2023-07-14,15:42:00,15,BKN
494,2023-07-14 15:51:00,2023-07-14,15:51:00,15,BKN
495,2023-07-14 16:51:00,2023-07-14,16:51:00,16,CLR
496,2023-07-14 17:51:00,2023-07-14,17:51:00,17,BKN
497,2023-07-14 18:51:00,2023-07-14,18:51:00,18,BKN
498,2023-07-14 19:05:00,2023-07-14,19:05:00,19,SCT
499,2023-07-14 19:51:00,2023-07-14,19:51:00,19,FEW
500,2023-07-14 20:51:00,2023-07-14,20:51:00,20,FEW
501,2023-07-14 21:51:00,2023-07-14,21:51:00,21,BKN
502,2023-07-14 22:51:00,2023-07-14,22:51:00,22,FEW
503,2023-07-14 23:51:00,2023-07-14,23:51:00,23,SCT
504,2023-07-15 00:51:00,2023-07-15,00:51:00,0,BKN
505,2023-07-15 01:51:00,2023-07-15,01:51:00,1,OVC
506,2023-07-15 02:51:00,2023-07-15,02:51:00,2,CLR
507,2023-07-15 03:11:00,2023-07-15,03:11:00,3,BKN
508,2023-07-15 03:20:00,2023-07-15,03:20:00,3,OVC
509,2023-07-15 03:27:00,2023-07-15,03:27:00,3,OVC
510,2023-07-15 03:41:00,2023-07-15,03:41:00,3,BKN
511,2023-07-15 03:51:00,2023-07-15,03:51:00,3,BKN
512,2023-07-15 04:51:00,2023-07-15,04:51:00,4,CLR
513,2023-07-15 05:51:00,2023-07-15,05:51:00,5,FEW
514,2023-07-15 06:51:00,2023-07-15,06:51:00,6,CLR
515,2023-07-15 07:51:00,2023-07-15,07:51:00,7,CLR
516,2023-07-15 08:51:00,2023-07-15,08:51:00,8,FEW
517,2023-07-15 09:51:00,2023-07-15,09:51:00,9,CLR
518,2023-07-15 09:59:00,2023-07-15,09:59:00,9,CLR
519,2023-07-15 10:15:00,2023-07-15,10:15:00,10,CLR
520,2023-07-15 10:27:00,2023-07-15,10:27:00,10,CLR
521,2023-07-15 10:51:00,2023-07-15,10:51:00,10,CLR
522,2023-07-15 11:51:00,2023-07-15,11:51:00,11,CLR
523,2023-07-15 12:51:00,2023-07-15,12:51:00,12,CLR
524,2023-07-15 13:51:00,2023-07-15,13:51:00,13,CLR
525,2023-07-15 14:29:00,2023-07-15,14:29:00,14,BKN
526,2023-07-15 14:51:00,2023-07-15,14:51:00,14,BKN
527,2023-07-15 15:14:00,2023-07-15,15:14:00,15,SCT
528,2023-07-15 15:51:00,2023-07-15,15:51:00,15,BKN
529,2023-07-15 16:51:00,2023-07-15,16:51:00,16,BKN
530,2023-07-15 17:51:00,2023-07-15,17:51:00,17,BKN
531,2023-07-15 18:51:00,2023-07-15,18:51:00,18,BKN
532,2023-07-15 19:51:00,2023-07-15,19:51:00,19,CLR
533,2023-07-15 20:51:00,2023-07-15,20:51:00,20,CLR
534,2023-07-15 21:51:00,2023-07-15,21:51:00,21,SCT
535,2023-07-15 22:51:00,2023-07-15,22:51:00,22,BKN
536,2023-07-15 23:33:00,2023-07-15,23:33:00,23,BKN
537,2023-07-15 23:51:00,2023-07-15,23:51:00,23,BKN
538,2023-07-15 23:58:00,2023-07-15,23:58:00,23,BKN
539,2023-07-16 00:09:00,2023-07-16,00:09:00,0,BKN
540,2023-07-16 00:51:00,2023-07-16,00:51:00,0,FEW
541,2023-07-16 01:35:00,2023-07-16,01:35:00,1,FEW
542,2023-07-16 01:51:00,2023-07-16,01:51:00,1,BKN
543,2023-07-16 02:51:00,2023-07-16,02:51:00,2,OVC
544,2023-07-16 03:17:00,2023-07-16,03:17:00,3,OVC
545,2023-07-16 03:30:00,2023-07-16,03:30:00,3,OVC
546,2023-07-16 03:51:00,2023-07-16,03:51:00,3,OVC
547,2023-07-16 04:51:00,2023-07-16,04:51:00,4,OVC
548,2023-07-16 05:49:00,2023-07-16,05:49:00,5,OVC
549,2023-07-16 05:51:00,2023-07-16,05:51:00,5,OVC
550,2023-07-16 06:12:00,2023-07-16,06:12:00,6,OVC
551,2023-07-16 06:51:00,2023-07-16,06:51:00,6,OVC
552,2023-07-16 07:51:00,2023-07-16,07:51:00,7,OVC
553,2023-07-16 08:51:00,2023-07-16,08:51:00,8,OVC
554,2023-07-16 09:51:00,2023-07-16,09:51:00,9,OVC
555,2023-07-16 10:37:00,2023-07-16,10:37:00,10,OVC
556,2023-07-16 10:42:00,2023-07-16,10:42:00,10,OVC
557,2023-07-16 10:51:00,2023-07-16,10:51:00,10,OVC
558,2023-07-16 11:00:00,2023-07-16,11:00:00,11,OVC
559,2023-07-16 11:32:00,2023-07-16,11:32:00,11,OVC
560,2023-07-16 11:51:00,2023-07-16,11:51:00,11,OVC
561,2023-07-16 12:13:00,2023-07-16,12:13:00,12,OVC
562,2023-07-16 12:23:00,2023-07-16,12:23:00,12,OVC
563,2023-07-16 12:36:00,2023-07-16,12:36:00,12,OVC
564,2023-07-16 12:51:00,2023-07-16,12:51:00,12,OVC
565,2023-07-16 12:57:00,2023-07-16,12:57:00,12,OVC
566,2023-07-16 13:08:00,2023-07-16,13:08:00,13,OVC
567,2023-07-16 13:16:00,2023-07-16,13:16:00,13,OVC
568,2023-07-16 13:24:00,2023-07-16,13:24:00,13,OVC
569,2023-07-16 13:47:00,2023-07-16,13:47:00,13,OVC
570,2023-07-16 13:51:00,2023-07-16,13:51:00,13,OVC
571,2023-07-16 14:03:00,2023-07-16,14:03:00,14,OVC
572,2023-07-16 14:34:00,2023-07-16,14:34:00,14,OVC
573,2023-07-16 14:41:00,2023-07-16,14:41:00,14,OVC
574,2023-07-16 14:51:00,2023-07-16,14:51:00,14,OVC
575,2023-07-16 14:57:00,2023-07-16,14:57:00,14,OVC
576,2023-07-16 14:59:00,2023-07-16,14:59:00,14,OVC
577,2023-07-16 15:13:00,2023-07-16,15:13:00,15,OVC
578,2023-07-16 15:16:00,2023-07-16,15:16:00,15,OVC
579,2023-07-16 15:23:00,2023-07-16,15:23:00,15,BKN
580,2023-07-16 15:51:00,2023-07-16,15:51:00,15,OVC
581,2023-07-16 16:07:00,2023-07-16,16:07:00,16,OVC
582,2023-07-16 16:10:00,2023-07-16,16:10:00,16,OVC
583,2023-07-16 16:12:00,2023-07-16,16:12:00,16,OVC
584,2023-07-16 16:32:00,2023-07-16,16:32:00,16,FEW
585,2023-07-16 16:48:00,2023-07-16,16:48:00,16,OVC
586,2023-07-16 16:51:00,2023-07-16,16:51:00,16,OVC
587,2023-07-16 17:04:00,2023-07-16,17:04:00,17,OVC
588,2023-07-16 17:16:00,2023-07-16,17:16:00,17,OVC
589,2023-07-16 17:51:00,2023-07-16,17:51:00,17,BKN
590,2023-07-16 18:51:00,2023-07-16,18:51:00,18,BKN
591,2023-07-16 19:51:00,2023-07-16,19:51:00,19,SCT
592,2023-07-16 20:51:00,2023-07-16,20:51:00,20,OVC
593,2023-07-16 21:18:00,2023-07-16,21:18:00,21,BKN
594,2023-07-16 21:46:00,2023-07-16,21:46:00,21,SCT
595,2023-07-16 21:51:00,2023-07-16,21:51:00,21,SCT
596,2023-07-16 22:21:00,2023-07-16,22:21:00,22,OVC
597,2023-07-16 22:28:00,2023-07-16,22:28:00,22,BKN
598,2023-07-16 22:51:00,2023-07-16,22:51:00,22,CLR
599,2023-07-16 23:51:00,2023-07-16,23:51:00,23,BKN
600,2023-07-17 00:51:00,2023-07-17,00:51:00,0,BKN
601,2023-07-17 01:51:00,2023-07-17,01:51:00,1,BKN
602,2023-07-17 02:51:00,2023-07-17,02:51:00,2,CLR
603,2023-07-17 03:51:00,2023-07-17,03:51:00,3,CLR
604,2023-07-17 04:23:00,2023-07-17,04:23:00,4,SCT
605,2023-07-17 04:51:00,2023-07-17,04:51:00,4,FEW
606,2023-07-17 05:51:00,2023-07-17,05:51:00,5,CLR
607,2023-07-17 06:51:00,2023-07-17,06:51:00,6,CLR
608,2023-07-17 07:04:00,2023-07-17,07:04:00,7,FEW
609,2023-07-17 07:51:00,2023-07-17,07:51:00,7,SCT
610,2023-07-17 08:51:00,2023-07-17,08:51:00,8,CLR
611,2023-07-17 09:04:00,2023-07-17,09:04:00,9,FEW
612,2023-07-17 09:51:00,2023-07-17,09:51:00,9,FEW
613,2023-07-17 10:20:00,2023-07-17,10:20:00,10,BKN
614,2023-07-17 10:51:00,2023-07-17,10:51:00,10,OVC
615,2023-07-17 11:51:00,2023-07-17,11:51:00,11,OVC
616,2023-07-17 12:17:00,2023-07-17,12:17:00,12,BKN
617,2023-07-17 12:47:00,2023-07-17,12:47:00,12,SCT
618,2023-07-17 12:51:00,2023-07-17,12:51:00,12,FEW
619,2023-07-17 13:51:00,2023-07-17,13:51:00,13,CLR
620,2023-07-17 14:51:00,2023-07-17,14:51:00,14,CLR
621,2023-07-17 15:51:00,2023-07-17,15:51:00,15,CLR
622,2023-07-17 16:51:00,2023-07-17,16:51:00,16,FEW
623,2023-07-17 17:51:00,2023-07-17,17:51:00,17,CLR
624,2023-07-17 18:51:00,2023-07-17,18:51:00,18,CLR
625,2023-07-17 19:51:00,2023-07-17,19:51:00,19,CLR
626,2023-07-17 20:51:00,2023-07-17,20:51:00,20,CLR
627,2023-07-17 21:51:00,2023-07-17,21:51:00,21,CLR
628,2023-07-17 22:51:00,2023-07-17,22:51:00,22,CLR
629,2023-07-17 23:51:00,2023-07-17,23:51:00,23,CLR
630,2023-07-18 00:51:00,2023-07-18,00:51:00,0,CLR
631,2023-07-18 01:51:00,2023-07-18,01:51:00,1,SCT
632,2023-07-18 02:51:00,2023-07-18,02:51:00,2,CLR
633,2023-07-18 03:51:00,2023-07-18,03:51:00,3,CLR
634,2023-07-18 04:51:00,2023-07-18,04:51:00,4,CLR
635,2023-07-18 05:51:00,2023-07-18,05:51:00,5,CLR
636,2023-07-18 06:51:00,2023-07-18,06:51:00,6,CLR
637,2023-07-18 07:51:00,2023-07-18,07:51:00,7,CLR
638,2023-07-18 08:51:00,2023-07-18,08:51:00,8,CLR
639,2023-07-18 09:51:00,2023-07-18,09:51:00,9,CLR
640,2023-07-18 10:51:00,2023-07-18,10:51:00,10,CLR
641,2023-07-18 11:51:00,2023-07-18,11:51:00,11,CLR
642,2023-07-18 12:51:00,2023-07-18,12:51:00,12,CLR
643,2023-07-18 13:51:00,2023-07-18,13:51:00,13,SCT
644,2023-07-18 14:51:00,2023-07-18,14:51:00,14,BKN
645,2023-07-18 15:51:00,2023-07-18,15:51:00,15,BKN
646,2023-07-18 16:15:00,2023-07-18,16:15:00,16,OVC
647,2023-07-18 16:19:00,2023-07-18,16:19:00,16,OVC
648,2023-07-18 16:40:00,2023-07-18,16:40:00,16,OVC
649,2023-07-18 16:48:00,2023-07-18,16:48:00,16,OVC
650,2023-07-18 16:51:00,2023-07-18,16:51:00,16,OVC
651,2023-07-18 17:07:00,2023-07-18,17:07:00,17,OVC
652,2023-07-18 17:19:00,2023-07-18,17:19:00,17,BKN
653,2023-07-18 17:30:00,2023-07-18,17:30:00,17,SCT
654,2023-07-18 17:51:00,2023-07-18,17:51:00,17,FEW
655,2023-07-18 18:17:00,2023-07-18,18:17:00,18,FEW
656,2023-07-18 18:51:00,2023-07-18,18:51:00,18,FEW
657,2023-07-18 19:51:00,2023-07-18,19:51:00,19,SCT
658,2023-07-18 20:51:00,2023-07-18,20:51:00,20,FEW
659,2023-07-18 21:51:00,2023-07-18,21:51:00,21,CLR
660,2023-07-18 22:51:00,2023-07-18,22:51:00,22,CLR
661,2023-07-18 23:51:00,2023-07-18,23:51:00,23,CLR
662,2023-07-19 00:51:00,2023-07-19,00:51:00,0,CLR
663,2023-07-19 01:51:00,2023-07-19,01:51:00,1,CLR
664,2023-07-19 02:51:00,2023-07-19,02:51:00,2,CLR
665,2023-07-19 03:51:00,2023-07-19,03:51:00,3,CLR
666,2023-07-19 04:51:00,2023-07-19,04:51:00,4,CLR
667,2023-07-19 05:51:00,2023-07-19,05:51:00,5,CLR
668,2023-07-19 06:51:00,2023-07-19,06:51:00,6,CLR
669,2023-07-19 07:51:00,2023-07-19,07:51:00,7,CLR
670,2023-07-19 08:51:00,2023-07-19,08:51:00,8,CLR
671,2023-07-19 09:51:00,2023-07-19,09:51:00,9,CLR
672,2023-07-19 10:51:00,2023-07-19,10:51:00,10,BKN
673,2023-07-19 11:51:00,2023-07-19,11:51:00,11,BKN
674,2023-07-19 12:51:00,2023-07-19,12:51:00,12,OVC
675,2023-07-19 13:51:00,2023-07-19,13:51:00,13,CLR
676,2023-07-19 14:51:00,2023-07-19,14:51:00,14,OVC
677,2023-07-19 15:51:00,2023-07-19,15:51:00,15,OVC
678,2023-07-19 16:51:00,2023-07-19,16:51:00,16,OVC
679,2023-07-19 17:51:00,2023-07-19,17:51:00,17,OVC
680,2023-07-19 18:01:00,2023-07-19,18:01:00,18,OVC
681,2023-07-19 18:51:00,2023-07-19,18:51:00,18,OVC
682,2023-07-19 19:51:00,2023-07-19,19:51:00,19,BKN
683,2023-07-19 20:51:00,2023-07-19,20:51:00,20,FEW
684,2023-07-19 21:51:00,2023-07-19,21:51:00,21,FEW
685,2023-07-19 22:51:00,2023-07-19,22:51:00,22,SCT
686,2023-07-19 23:51:00,2023-07-19,23:51:00,23,FEW
687,2023-07-20 00:51:00,2023-07-20,00:51:00,0,CLR
688,2023-07-20 01:51:00,2023-07-20,01:51:00,1,CLR
689,2023-07-20 02:51:00,2023-07-20,02:51:00,2,CLR
690,2023-07-20 03:51:00,2023-07-20,03:51:00,3,CLR
691,2023-07-20 04:51:00,2023-07-20,04:51:00,4,CLR
692,2023-07-20 05:51:00,2023-07-20,05:51:00,5,CLR
693,2023-07-20 06:51:00,2023-07-20,06:51:00,6,CLR
694,2023-07-20 07:51:00,2023-07-20,07:51:00,7,CLR
695,2023-07-20 08:51:00,2023-07-20,08:51:00,8,CLR
696,2023-07-20 09:24:00,2023-07-20,09:24:00,9,CLR
697,2023-07-20 09:51:00,2023-07-20,09:51:00,9,CLR
698,2023-07-20 10:02:00,2023-07-20,10:02:00,10,SCT
699,2023-07-20 10:34:00,2023-07-20,10:34:00,10,FEW
700,2023-07-20 10:51:00,2023-07-20,10:51:00,10,CLR
701,2023-07-20 11:25:00,2023-07-20,11:25:00,11,SCT
702,2023-07-20 11:51:00,2023-07-20,11:51:00,11,BKN
703,2023-07-20 12:51:00,2023-07-20,12:51:00,12,BKN
704,2023-07-20 13:51:00,2023-07-20,13:51:00,13,BKN
705,2023-07-20 14:51:00,2023-07-20,14:51:00,14,BKN
706,2023-07-20 15:51:00,2023-07-20,15:51:00,15,CLR
707,2023-07-20 16:51:00,2023-07-20,16:51:00,16,CLR
708,2023-07-20 17:51:00,2023-07-20,17:51:00,17,FEW
709,2023-07-20 18:51:00,2023-07-20,18:51:00,18,BKN
710,2023-07-20 19:51:00,2023-07-20,19:51:00,19,SCT
711,2023-07-20 20:51:00,2023-07-20,20:51:00,20,CLR
712,2023-07-20 21:51:00,2023-07-20,21:51:00,21,CLR
713,2023-07-20 22:51:00,2023-07-20,22:51:00,22,CLR
714,2023-07-20 23:51:00,2023-07-20,23:51:00,23,CLR
715,2023-07-21 00:51:00,2023-07-21,00:51:00,0,CLR
716,2023-07-21 01:51:00,2023-07-21,01:51:00,1,CLR
717,2023-07-21 02:51:00,2023-07-21,02:51:00,2,CLR
718,2023-07-21 03:51:00,2023-07-21,03:51:00,3,CLR
719,2023-07-21 04:51:00,2023-07-21,04:51:00,4,CLR
720,2023-07-21 05:51:00,2023-07-21,05:51:00,5,CLR
721,2023-07-21 06:40:00,2023-07-21,06:40:00,6,BKN
722,2023-07-21 06:51:00,2023-07-21,06:51:00,6,BKN
723,2023-07-21 07:51:00,2023-07-21,07:51:00,7,BKN
724,2023-07-21 08:23:00,2023-07-21,08:23:00,8,BKN
725,2023-07-21 08:51:00,2023-07-21,08:51:00,8,SCT
726,2023-07-21 09:32:00,2023-07-21,09:32:00,9,BKN
727,2023-07-21 09:51:00,2023-07-21,09:51:00,9,OVC
728,2023-07-21 10:07:00,2023-07-21,10:07:00,10,OVC
729,2023-07-21 10:21:00,2023-07-21,10:21:00,10,OVC
730,2023-07-21 10:34:00,2023-07-21,10:34:00,10,OVC
731,2023-07-21 10:41:00,2023-07-21,10:41:00,10,OVC
732,2023-07-21 10:51:00,2023-07-21,10:51:00,10,BKN
733,2023-07-21 11:51:00,2023-07-21,11:51:00,11,BKN
734,2023-07-21 12:14:00,2023-07-21,12:14:00,12,SCT
735,2023-07-21 12:41:00,2023-07-21,12:41:00,12,OVC
736,2023-07-21 12:49:00,2023-07-21,12:49:00,12,OVC
737,2023-07-21 12:51:00,2023-07-21,12:51:00,12,OVC
738,2023-07-21 13:51:00,2023-07-21,13:51:00,13,BKN
739,2023-07-21 14:51:00,2023-07-21,14:51:00,14,FEW
740,2023-07-21 15:51:00,2023-07-21,15:51:00,15,BKN
741,2023-07-21 16:51:00,2023-07-21,16:51:00,16,BKN
742,2023-07-21 17:51:00,2023-07-21,17:51:00,17,BKN
743,2023-07-21 18:51:00,2023-07-21,18:51:00,18,FEW
744,2023-07-21 19:51:00,2023-07-21,19:51:00,19,BKN
745,2023-07-21 20:51:00,2023-07-21,20:51:00,20,FEW
746,2023-07-21 21:51:00,2023-07-21,21:51:00,21,CLR
747,2023-07-21 22:51:00,2023-07-21,22:51:00,22,CLR
748,2023-07-21 23:51:00,2023-07-21,23:51:00,23,CLR
749,2023-07-22 00:51:00,2023-07-22,00:51:00,0,CLR
750,2023-07-22 01:51:00,2023-07-22,01:51:00,1,CLR
751,2023-07-22 02:51:00,2023-07-22,02:51:00,2,CLR
752,2023-07-22 03:51:00,2023-07-22,03:51:00,3,CLR
753,2023-07-22 04:51:00,2023-07-22,04:51:00,4,CLR
754,2023-07-22 05:51:00,2023-07-22,05:51:00,5,CLR
755,2023-07-22 06:51:00,2023-07-22,06:51:00,6,CLR
756,2023-07-22 07:51:00,2023-07-22,07:51:00,7,CLR
757,2023-07-22 08:51:00,2023-07-22,08:51:00,8,CLR
758,2023-07-22 09:51:00,2023-07-22,09:51:00,9,CLR
759,2023-07-22 10:51:00,2023-07-22,10:51:00,10,CLR
760,2023-07-22 11:51:00,2023-07-22,11:51:00,11,CLR
761,2023-07-22 12:51:00,2023-07-22,12:51:00,12,CLR
762,2023-07-22 13:51:00,2023-07-22,13:51:00,13,CLR
763,2023-07-22 14:51:00,2023-07-22,14:51:00,14,CLR
764,2023-07-22 15:51:00,2023-07-22,15:51:00,15,CLR
765,2023-07-22 16:51:00,2023-07-22,16:51:00,16,CLR
766,2023-07-22 17:51:00,2023-07-22,17:51:00,17,BKN
767,2023-07-22 18:51:00,2023-07-22,18:51:00,18,SCT
768,2023-07-22 19:51:00,2023-07-22,19:51:00,19,SCT
769,2023-07-22 20:51:00,2023-07-22,20:51:00,20,FEW
770,2023-07-22 21:51:00,2023-07-22,21:51:00,21,FEW
771,2023-07-22 22:51:00,2023-07-22,22:51:00,22,CLR
772,2023-07-22 23:51:00,2023-07-22,23:51:00,23,CLR
773,2023-07-23 00:51:00,2023-07-23,00:51:00,0,CLR
774,2023-07-23 01:51:00,2023-07-23,01:51:00,1,CLR
775,2023-07-23 02:51:00,2023-07-23,02:51:00,2,CLR
776,2023-07-23 03:51:00,2023-07-23,03:51:00,3,CLR
777,2023-07-23 04:51:00,2023-07-23,04:51:00,4,CLR
778,2023-07-23 05:51:00,2023-07-23,05:51:00,5,CLR
779,2023-07-23 06:51:00,2023-07-23,06:51:00,6,CLR
780,2023-07-23 07:51:00,2023-07-23,07:51:00,7,CLR
781,2023-07-23 08:51:00,2023-07-23,08:51:00,8,CLR
782,2023-07-23 09:51:00,2023-07-23,09:51:00,9,CLR
783,2023-07-23 10:51:00,2023-07-23,10:51:00,10,CLR
784,2023-07-23 11:51:00,2023-07-23,11:51:00,11,CLR
785,2023-07-23 12:51:00,2023-07-23,12:51:00,12,CLR
786,2023-07-23 13:51:00,2023-07-23,13:51:00,13,CLR
787,2023-07-23 14:51:00,2023-07-23,14:51:00,14,CLR
788,2023-07-23 15:51:00,2023-07-23,15:51:00,15,CLR
789,2023-07-23 16:51:00,2023-07-23,16:51:00,16,CLR
790,2023-07-23 17:51:00,2023-07-23,17:51:00,17,CLR
791,2023-07-23 18:51:00,2023-07-23,18:51:00,18,CLR
792,2023-07-23 19:51:00,2023-07-23,19:51:00,19,FEW
793,2023-07-23 20:51:00,2023-07-23,20:51:00,20,FEW
794,2023-07-23 21:51:00,2023-07-23,21:51:00,21,BKN
795,2023-07-23 22:51:00,2023-07-23,22:51:00,22,BKN
796,2023-07-23 23:51:00,2023-07-23,23:51:00,23,OVC
797,2023-07-24 00:51:00,2023-07-24,00:51:00,0,CLR
798,2023-07-24 01:51:00,2023-07-24,01:51:00,1,CLR
799,2023-07-24 02:51:00,2023-07-24,02:51:00,2,CLR
800,2023-07-24 03:51:00,2023-07-24,03:51:00,3,CLR
801,2023-07-24 04:51:00,2023-07-24,04:51:00,4,CLR
802,2023-07-24 05:51:00,2023-07-24,05:51:00,5,CLR
803,2023-07-24 06:51:00,2023-07-24,06:51:00,6,CLR
804,2023-07-24 07:51:00,2023-07-24,07:51:00,7,CLR
805,2023-07-24 08:51:00,2023-07-24,08:51:00,8,CLR
806,2023-07-24 09:51:00,2023-07-24,09:51:00,9,CLR
807,2023-07-24 10:51:00,2023-07-24,10:51:00,10,CLR
808,2023-07-24 11:51:00,2023-07-24,11:51:00,11,CLR
809,2023-07-24 12:51:00,2023-07-24,12:51:00,12,CLR
810,2023-07-24 13:51:00,2023-07-24,13:51:00,13,CLR
811,2023-07-24 14:51:00,2023-07-24,14:51:00,14,CLR
812,2023-07-24 15:51:00,2023-07-24,15:51:00,15,CLR
813,2023-07-24 16:51:00,2023-07-24,16:51:00,16,SCT
814,2023-07-24 17:51:00,2023-07-24,17:51:00,17,FEW
815,2023-07-24 18:51:00,2023-07-24,18:51:00,18,CLR
816,2023-07-24 19:51:00,2023-07-24,19:51:00,19,CLR
817,2023-07-24 20:51:00,2023-07-24,20:51:00,20,CLR
818,2023-07-24 21:51:00,2023-07-24,21:51:00,21,CLR
819,2023-07-24 22:51:00,2023-07-24,22:51:00,22,CLR
820,2023-07-24 23:51:00,2023-07-24,23:51:00,23,CLR
