station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2023-09-29 16:51,-73.9693,40.7790,27.00,62.00,58.00,86.72,50.00,11.00,0.06,30.19,1021.20,1.25,17.00,BKN,OVC,null,null,2800.00,4000.00,null,null,RA BR,null,null,null,null,null,null,62.00,KNYC 291651Z AUTO 05011G17KT 1 1/4SM RA BR BKN028 OVC040 17/14 A3019 RMK AO2 SLP212 P0006 T01670144 $,null
NYC,2023-09-29 16:59,-73.9693,40.7790,27.00,62.00,57.00,83.65,50.00,11.00,0.05,30.18,null,1.00,21.00,FEW,BKN,OVC,null,900.00,2200.00,2800.00,null,+RA,null,null,null,null,null,null,62.00,KNYC 291659Z AUTO 05011G21KT 1SM +RA FEW009 BKN022 OVC028 17/14 A3018 RMK AO2 P0005 T01670139 $,null
NYC,2023-09-29 17:09,-73.9693,40.7790,27.00,62.00,58.00,86.72,60.00,7.00,0.10,30.18,null,0.75,15.00,BKN,OVC,null,null,1100.00,2600.00,null,null,+RA BR,null,null,null,null,null,null,62.00,KNYC 291709Z AUTO 06007G15KT 030V090 3/4SM +RA BR BKN011 OVC026 17/14 A3018 RMK AO2 P0010 T01670144 $,null
NYC,2023-09-29 17:25,-73.9693,40.7790,27.00,62.00,58.00,86.72,60.00,9.00,0.27,30.17,null,1.00,16.00,VV ,null,null,null,900.00,null,null,null,RA BR,null,null,null,null,null,null,62.00,KNYC 291725Z AUTO 06009G16KT 020V110 1SM RA BR VV009 17/14 A3017 RMK AO2 P0027 T01670144 $,null
NYC,2023-09-29 17:51,-73.9693,40.7790,27.00,61.00,57.00,86.67,60.00,8.00,0.34,30.16,1020.30,2.00,15.00,OVC,null,null,null,900.00,null,null,null,RA BR,null,null,null,null,null,null,61.00,KNYC 291751Z AUTO 06008G15KT 020V120 2SM RA BR OVC009 16/14 A3016 RMK AO2 SLP203 P0034 60438 T01610139 10167 20161 58014 $,null
NYC,2023-09-29 18:01,-73.9693,40.7790,27.00,61.00,57.00,86.67,50.00,8.00,0.02,30.16,null,3.00,16.00,OVC,null,null,null,900.00,null,null,null,RA BR,null,null,null,null,null,null,61.00,KNYC 291801Z AUTO 05008G16KT 3SM RA BR OVC009 16/14 A3016 RMK AO2 P0002 T01610139 $,null
NYC,2023-09-29 18:51,-73.9693,40.7790,27.00,61.00,56.00,83.59,40.00,11.00,0.06,30.13,1019.50,8.00,17.00,OVC,null,null,null,700.00,null,null,null,-RA,null,null,null,null,null,null,61.00,KNYC 291851Z AUTO 04011G17KT 8SM -RA OVC007 16/13 A3013 RMK AO2 PRESFR SLP195 P0006 T01610133 $,null
NYC,2023-09-29 19:51,-73.9693,40.7790,27.00,62.00,57.00,83.65,50.00,8.00,0.02,30.14,1019.80,10.00,14.00,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,62.00,KNYC 291951Z AUTO 05008G14KT 020V090 10SM OVC009 17/14 A3014 RMK AO2 RAE43 CIG 007V012 SLP198 P0002 T01670139 $,null
NYC,2023-09-29 20:10,-73.9693,40.7790,27.00,62.00,57.00,83.65,50.00,7.00,T,30.14,null,10.00,null,OVC,null,null,null,1300.00,null,null,null,-RA,null,null,null,null,null,null,62.00,KNYC 292010Z AUTO 05007KT 020V080 10SM -RA OVC013 17/14 A3014 RMK AO2 RAB09 P0000 T01670139 $,null
NYC,2023-09-29 20:51,-73.9693,40.7790,27.00,62.00,57.00,83.65,null,5.00,T,30.14,1019.70,10.00,null,OVC,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,62.00,KNYC 292051Z AUTO VRB05KT 10SM OVC012 17/14 A3014 RMK AO2 RAB09E18 SLP197 P0000 60008 T01670139 56006 $,null
NYC,2023-09-29 21:25,-73.9693,40.7790,27.00,62.00,57.00,83.65,50.00,7.00,T,30.14,null,7.00,null,OVC,null,null,null,900.00,null,null,null,-RA,null,null,null,null,null,null,62.00,KNYC 292125Z AUTO 05007KT 010V070 7SM -RA OVC009 17/14 A3014 RMK AO2 RAB23 P0000 T01670139 $,null
NYC,2023-09-29 21:51,-73.9693,40.7790,27.00,63.00,58.00,83.72,50.00,9.00,T,30.14,1019.70,9.00,null,OVC,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,63.00,KNYC 292151Z AUTO 05009KT 020V080 9SM OVC008 17/14 A3014 RMK AO2 RAB23E43 SLP197 P0000 T01720144 $,null
NYC,2023-09-29 22:51,-73.9693,40.7790,27.00,62.00,58.00,86.72,null,5.00,0.01,30.14,1019.70,4.00,null,OVC,null,null,null,600.00,null,null,null,-RA BR,null,null,null,null,null,null,62.00,KNYC 292251Z AUTO VRB05KT 4SM -RA BR OVC006 17/14 A3014 RMK AO2 RAB37 SLP197 P0001 T01670144 $,null
